author_id,author_name,affiliation,pqi_score,anci_score,accel_score,h_index,citations
2285265406,Yan Xu,Unknown,1.16,0.04,0.0,1,14
2285269859,Hai Wan,Unknown,2.07,0.71,0.0,2,11
2285281115,Thanumalayan Sankaranarayana,Unknown,1.15,0.01,0.0,1,6
2285281190,David Ippolito,Unknown,2.28,0.01,0.0,1,5
2285286466,Jinrui Yang,Unknown,2.59,1.53,0.0,1,24
2285286498,Alexander Liu,Unknown,1.35,2.05,0.0,4,89
2285289624,Yuang Jiang,Unknown,1.02,0.64,0.0,4,28
2285289626,Yucheng Jiang,Unknown,2.7,4.36,3.0,3,85
2285290510,Hyeontaek Luan,Unknown,2.28,0.01,0.0,1,5
2285291382,Kristen Grauman,Unknown,1.54,0.0,0.0,1,10
2285304847,M. Dai,Unknown,0.59,0.0,0.0,1,1
2285311224,Lukasz Golab,Unknown,1.99,4.3,-0.13,6,143
2285312525,Alec McCandlish,Unknown,0.33,0.0,0.0,1,2
2285315899,Yao Fu,Unknown,0.33,0.0,0.0,1,1
2285322061,Jesse Dodge,Unknown,1.56,0.86,2.0,4,40
2285331933,Zhengtao Yu,Unknown,2.19,0.51,0.0,3,28
2285334754,Anhong Guo,Unknown,1.54,0.0,0.0,1,1
2285342063,Haoyu Liu,Unknown,0.81,0.35,0.0,2,7
2285342071,Haowei Liu,Unknown,1.54,6.6,1.0,1,56
2285366383,Unknown,Unknown,1.98,0.01,0.0,1,2
2285370326,Hassan Sajjad,Unknown,2.07,0.53,0.0,1,3
2285401140,Yuhao Zhang,Unknown,2.16,1.1,0.0,1,28
2285414461,Yehong Zhang,Unknown,1.05,0.88,0.0,2,21
2285418839,Chengzhi Hu,Unknown,1.49,4.07,7.0,3,63
2285428192,Dongwei Jiang,Unknown,2.49,1.48,3.0,3,50
2285443369,Hao Liao,Unknown,2.5,1.62,0.0,2,20
2285443506,V. Platen,Unknown,2.44,0.1,1.0,2,18
2285444157,Sam Davison,Unknown,2.44,0.1,1.0,2,17
2285444988,Jiaao Chen,Unknown,0.66,0.2,0.0,2,6
2285445778,Enrique Alfonseca,Unknown,2.7,2.67,-0.21,1,38
2285451925,Marcello Federico,Unknown,1.49,0.02,0.0,2,17
2285454328,Patrick Shleifer,Unknown,2.44,0.1,1.0,2,17
2285454334,Funtow-900 Joe,Unknown,2.44,0.1,1.0,2,17
2285459476,Llion Jones,Unknown,0.33,0.0,0.0,0,0
2285459585,Lea Frermann,Unknown,2.44,1.33,0.0,1,15
2285459587,Lea Frermann,Unknown,1.42,0.62,0.44,2,15
2285459593,Lea Frermann,Unknown,2.27,1.31,0.26,6,278
2285459610,Lea Frermann,Unknown,2.33,1.67,-0.21,2,12
2285459612,Lea Frermann,Unknown,2.85,11.34,0.26,1,60
2285469990,Yong Liu,Unknown,3.01,8.49,0.0,2,151
2285470616,Rajarshi Das,Unknown,2.37,0.09,0.0,1,10
2285475879,Nanyun Peng,Unknown,1.16,0.04,0.0,1,14
2285485414,Pushpak Bhattacharyya,Unknown,1.92,0.24,0.0,3,14
2285487177,Saurabh Saxena,Unknown,0.54,0.01,0.0,1,1
2285489121,Zhen Tan,Unknown,1.44,2.18,1.0,4,65
2285490668,Pascale Fung,Unknown,0.33,0.0,0.0,1,1
2285495710,Sewon Min,Unknown,1.98,0.01,0.0,1,2
2285498700,Haotian Wang,Unknown,2.59,1.53,0.0,1,24
2285499076,Ion Androutsopoulos,Unknown,0.54,0.24,0.0,2,7
2285499469,Minxin Guo,Unknown,1.4,6.01,1.0,2,34
2285504028,Heike Adel,Unknown,1.46,1.34,3.0,3,31
2285508570,Michael Austin,Unknown,2.28,0.01,0.0,1,5
2285546380,Unknown,Unknown,1.7,0.0,0.0,0,0
2285555759,Yves Lepage,Unknown,2.26,1.51,0.0,1,8
2285564983,Linqi Song,Unknown,1.93,1.43,8.0,4,84
2285576576,Géraldine Damnati,Unknown,1.86,0.18,0.0,1,16
2285581068,Brian Lester,Unknown,1.65,0.09,1.0,2,19
2285596160,Oren Tsur,Unknown,1.13,0.25,0.0,5,70
2285604965,Shin-ichiro Kamei,Unknown,3.05,10.72,0.0,1,125
2285608248,Mary Ann,Unknown,0.81,0.06,0.0,1,5
2285613980,Linlin Wang,Unknown,2.07,0.3,0.0,2,19
2285614958,Unknown,Unknown,2.37,0.09,0.0,2,12
2285616129,Francis Pelletier,Unknown,2.07,0.05,0.0,2,27
2285621224,Soumen Chakrabarti,Unknown,1.7,0.0,0.0,1,22
2285624477,Xiang Li,Unknown,2.13,0.4,0.0,1,4
2285636469,Mitchell Marcus,Unknown,0.81,0.06,0.0,1,5
2285639223,Kevin Gimpel,Unknown,2.76,19.89,-0.24,3,427
2285640715,Yi-Shin Chen,Unknown,1.65,0.0,0.0,0,0
2285649967,Tim O’Gorman,Unknown,2.13,0.4,0.0,1,4
2285654208,Raul Puri,Unknown,0.69,0.0,0.0,3,15733
2285693437,Wenhu Chen,Unknown,2.03,0.15,0.0,1,5
2285698952,Pengcheng Gur-Ari,Unknown,2.28,0.01,0.0,1,5
2285698958,Guy Isard,Unknown,2.28,0.01,0.0,1,5
2285701406,Kensen Shi,Unknown,1.36,0.01,0.0,2,8
2285703582,David So,Unknown,1.7,0.0,0.0,1,2
2285704458,Minlie Huang,Unknown,2.5,1.32,2.0,4,55
2285704485,Minlie Huang,Unknown,2.62,2.83,0.0,4,45
2285706464,Shaohan Huang,Unknown,2.62,2.83,0.0,1,24
2285717362,Zhun Liu,Unknown,2.23,0.04,0.0,1,6
2285720930,Kaushik Ram,Unknown,1.49,0.02,0.0,1,5
2285728631,Shuai Li,Unknown,2.37,0.09,0.0,3,30
2285735,Jana Straková,Unknown,2.58,20.5,-0.5,13,1797
2285740821,Pengfei Liu,Unknown,1.02,2.12,1.0,2,18
2285741771,Sam Gross,Unknown,1.7,0.0,0.0,2,37
2285745861,Francisco Massa,Unknown,1.7,0.0,0.0,1,33
2285752779,Wen Huang,Unknown,1.4,6.01,1.0,1,32
2285754234,Mingyang Zhou,Unknown,2.5,1.62,0.0,4,39
2285763682,Mingxuan Wang,Unknown,1.86,0.18,0.0,2,223
2285784924,Karthik Narasimhan,Unknown,0.85,0.02,0.0,3,86
2285790457,Berlin Chen,Unknown,0.87,0.71,0.0,2,8
2285791461,H. Jagadish,Unknown,0.75,0.53,2.0,4,220
2285798957,Xinfeng Xie,Unknown,1.59,0.01,0.0,3,6209
2285815510,Aidan San,Unknown,2.03,0.25,0.0,1,2
2285819780,Loic Barrault,Unknown,0.66,0.24,0.0,3,116
2285821911,Wei Zhao,Unknown,2.42,3.33,0.0,2,18
2285824559,Jinghui Lu,Unknown,1.02,0.64,0.0,4,27
2285826376,G. Edward Barton,Unknown,2.26,1.26,0.0,1,8
2285826537,Takahiro Wakao,Unknown,3.05,10.72,0.0,1,125
2285836128,Pietro Hays,Unknown,0.54,0.01,0.0,1,1
2285859430,K. Heafield,Unknown,1.26,0.01,0.0,4,6270
2285868436,Victor Sanh,Unknown,2.59,8.49,2.22,12,4585
2285872184,Shrikanth Narayanan,Unknown,2.17,1.13,0.0,1,18
2285877067,Eduard Hovy,Unknown,1.57,0.72,2.0,6,123
2285877959,Aaron Courville,Unknown,1.94,0.17,0.0,3,497
2285880556,Masaharu Yoshioka,Unknown,1.18,0.28,0.0,2,4
2285890529,Marilyn Walker,Unknown,2.17,1.13,0.0,1,18
2285893376,Jiawei Han,Unknown,2.24,0.06,0.0,5,86
2285902374,Sameer Singh,Unknown,0.33,0.0,0.0,1,1
2285916934,Olivier Pietquin,Unknown,1.05,1.18,0.0,3,25
2285922411,Moin Bansal,Unknown,2.28,0.02,0.0,1,6
2285925921,Jacob Hilton,Unknown,1.92,0.04,0.0,4,226
2285930857,M. McElrath,Unknown,2.28,0.02,0.0,1,6
2285939518,Yejin Choi,Unknown,1.27,0.71,0.0,6,498
2285952753,Michihiro Bevilacqua,Unknown,2.28,0.02,0.0,1,6
2285969697,Mohit Bansal,Unknown,2.97,9.55,2.0,3,108
2285971718,Murali Annavaram,Unknown,1.71,3.3,3.0,3,26
2285978160,Shreya Sharma,Unknown,2.44,0.84,3.0,1,13
2286002734,Encoder Encoder,Unknown,0.54,0.01,0.0,1,1
2286006155,Stefan Zohren,Unknown,1.49,0.67,0.0,2,11
2286013036,Animesh Gupta,Unknown,1.44,0.0,0.0,2,202
2286025810,Cristian Danescu-Niculescu-Mizil,Unknown,2.23,0.71,1.0,1,6
2286037630,José González,Unknown,2.89,6.96,0.0,1,70
2286049042,Siming Chen,Unknown,0.95,0.55,0.0,4,43
2286057903,Edward Choi,Unknown,1.2,1.72,0.0,4,32
2286061863,Mimee Cain,Unknown,2.28,0.02,0.0,1,6
2286062969,Xiaorong Huang,Unknown,1.6,0.0,0.0,1,19
2286063145,Alice Oh,Unknown,2.34,0.8,0.0,2,12
2286063598,Ryan Roberts,Unknown,1.99,0.01,0.0,1,6
2286067275,Oliveira Pinto,Unknown,0.6,0.01,0.0,2,20
2286087510,D. Kleyko,Unknown,2.28,0.02,0.0,1,6
2286096,Huan Gui,Unknown,2.94,3.9,0.0,11,946
2286101968,Dongyeop Kang,Unknown,2.19,1.18,1.0,1,5
2286102610,Susan Zhang,Unknown,1.54,0.0,0.0,1,1
2286111280,Guillaume Wenzek,Unknown,3.0,7.76,0.0,1,103
2286115926,Tanja Samardzic,Unknown,0.91,0.85,2.0,2,11
2286125857,Lin Yuan,Unknown,1.99,0.81,0.0,2,21
2286132759,Charles Singh,Unknown,1.99,0.01,0.0,1,6
2286145107,Thibault Févry,Unknown,1.34,0.03,0.0,4,146
2286145116,A. Santilli,Unknown,1.4,0.02,0.0,5,348
2286145455,Sylvain Gugger,Unknown,3.0,6.24,-0.37,2,968
2286145708,James Koppel,Unknown,2.28,0.02,0.0,3,284
2286146089,Arul Menezes,Unknown,1.99,0.01,0.0,2,202
2286146176,Mike Kale,Unknown,2.28,0.02,0.0,1,6
2286146855,Melody Baitemirova,Unknown,2.28,0.02,0.0,1,6
2286146895,Mihir Yasunaga,Unknown,2.28,0.02,0.0,1,6
2286155848,Batuhan Özyurt,Unknown,1.7,0.0,0.0,1,196
2286155944,Unknown,Unknown,2.44,0.1,1.0,1,13
2286156064,Mor Aminnaseri,Unknown,2.28,0.02,0.0,1,6
2286156174,Cedrick Stinson,Unknown,1.7,0.0,0.0,0,0
2286156570,Debajyoti Datta,Unknown,1.34,0.03,0.0,5,360
2286156826,Vincent Zhao,Unknown,2.44,0.1,1.0,1,13
2286157082,Catherine Dour,Unknown,1.99,0.01,0.0,1,6
2286157096,Bill Yuchen,Unknown,1.99,0.01,0.0,1,6
2286158174,Mozhdeh Geva,Unknown,2.28,0.02,0.0,1,6
2286158543,Yanan Wu,Unknown,1.7,0.0,0.0,3,18
2286165699,Hwanjo Yu,Unknown,1.32,0.38,2.0,5,107
2286186851,D. Sileo,Unknown,2.28,0.02,0.0,2,37
2286195719,E. Rodolà,Unknown,2.28,0.02,0.0,2,32
2286200059,B. Lin,Unknown,1.99,0.01,0.0,1,6
2286203284,Liang Lin,Unknown,2.23,1.06,0.0,1,7
2286234245,Duyu Tang,Unknown,2.34,0.19,0.0,2,532
2286235688,Ahmed Abdelali,Unknown,1.98,0.28,0.0,1,2
2286236915,Unknown,Unknown,2.34,0.19,0.0,2,36
2286237772,Yi Tay,Unknown,1.67,0.05,1.0,2,20
2286247564,Antonio Rodríguez,Unknown,2.89,6.96,0.0,1,70
2286247638,Gabriella Lapesa,Unknown,1.21,0.38,0.26,2,10
2286261854,Fernando Díaz,Unknown,2.97,0.28,6.0,2,136
2286265082,Bing Qin,Unknown,0.87,0.32,0.0,2,12
2286269026,Juan Pablo Munoz,Unknown,1.19,1.18,1.0,3,17
2286277232,Jean Wu,Unknown,1.7,0.0,0.0,1,4
2286291688,Pei-Chun Chen,Unknown,0.33,0.0,0.0,0,0
2286292302,Kenneth Church,Unknown,2.76,3.97,0.0,2,55
2286298462,Ganesh Ramakrishnan,Unknown,0.38,0.0,0.0,1,7
2286299201,Vinod Muthusamy,Unknown,2.56,1.41,1.0,1,20
2286299476,Romina Etezadi,Unknown,1.2,0.5,0.0,1,5
2286299579,Alexandre Constantin,Unknown,2.62,3.39,0.0,1,24
2286299659,Benoit Crabb'e,Unknown,2.62,3.39,0.0,1,24
2286302649,Marco Cornolti,Unknown,2.7,2.67,-0.21,1,37
2286303797,Junwei Bao,Unknown,2.44,3.06,0.0,2,24
2286304439,Etienne Bernard,Unknown,2.62,3.39,0.0,1,24
2286305046,Julian Nyarko,Unknown,1.7,0.0,0.0,1,37
2286306688,Kenji Kawaguchi,Unknown,1.7,0.0,0.0,2,10
2286308669,Timoth'ee Bernard,Unknown,2.62,3.39,0.0,1,24
2286309288,Zexuan Xiong,Unknown,2.58,1.35,2.0,1,21
2286310256,Philipp Mondorf,Unknown,2.33,3.18,0.0,4,156
2286310311,Barbara Plank,Unknown,2.33,3.18,0.0,6,180
2286311419,Chao Shang,Unknown,0.38,0.0,0.0,1,8
2286311932,Animesh Mukherjee,Unknown,1.59,0.12,0.0,3,36
2286313764,Kai Yu,Unknown,0.66,0.28,0.0,2,7
2286315731,Malvina Nissim,Unknown,1.54,3.41,1.0,5,122
2286316209,Thai Hoang,Unknown,2.86,2.09,0.0,4,158
2286317046,Gongyao Jiang,Unknown,2.58,1.35,2.0,1,21
2286318125,Alon Jacoby,Unknown,2.99,20.27,0.0,1,83
2286318318,Yoav Goldberg,Unknown,1.51,5.42,0.0,2,89
2286320127,Leo Wanner,Unknown,1.7,0.0,0.0,1,2
2286320169,Moninder Singh,Unknown,0.95,0.99,0.0,4,34
2286320569,Katja Filippova,Unknown,2.7,2.67,-0.21,1,37
2286320982,Vy Vo,Unknown,1.7,0.0,0.0,1,6
2286321410,Nick Craswell,Unknown,3.29,28.46,-0.31,29,4870
2286323459,Guanqun Bi,Unknown,1.9,0.69,2.0,1,23
2286328651,Ze Tao,Unknown,2.71,5.83,2.0,1,32
2286328804,Wenjin Yao,Unknown,1.43,0.85,0.0,3,65
2286328982,Hugh Zhang,Unknown,3.24,28.35,-0.28,1,224
2286330428,Yossi Matias,Unknown,2.1,1.06,0.0,2,146
2286333106,Ting Yao,Unknown,2.13,0.35,0.0,4,74
2286335051,Andrew McCallum,Unknown,2.13,0.4,0.0,1,4
2286336292,Eli Chien,Unknown,2.84,5.15,0.0,2,53
2286338369,Sergei Bogdanov,Unknown,2.62,3.39,0.0,1,24
2286339050,Daniele Pighin,Unknown,2.7,2.67,-0.21,1,37
2286341163,Yan Xu,Unknown,2.46,0.16,0.5,1,14
2286343766,Ryan McGranaghan,Unknown,1.59,0.12,0.0,2,22
2286344263,Yang Li,Unknown,2.71,5.83,2.0,1,32
2286355751,Francesco Barbieri,Unknown,1.86,0.18,0.0,1,2
2286376947,Srijan Kumar,Unknown,2.02,1.06,0.0,2,15
2286379501,Xuan Zhang,Unknown,1.91,2.69,2.0,2,42
2286392970,Ya-Qin Zhang,Unknown,2.07,0.35,0.0,5,262
2286395204,Unknown,Unknown,1.7,0.0,0.0,1,3
2286398748,Anna Rogers,Unknown,1.7,0.0,0.0,0,0
2286404505,Kai Chen,Unknown,1.14,1.65,0.0,1,15
2286406909,E. Anne Paulson,Unknown,2.64,0.58,0.0,1,31
2286407311,Lucas Dixon,Unknown,0.59,0.0,0.0,1,11
2286427242,Chenxi Yuan,Unknown,1.7,0.0,0.0,1,13
2286428254,Andrew Dai,Unknown,0.33,0.0,0.0,0,0
2286432237,Xiaotian Ye,Unknown,2.6,2.71,1.0,3,43
2286459314,Yufei Huang,Unknown,1.65,0.0,0.0,3,33
2286461662,Christian Meyer,Unknown,2.24,1.32,0.0,1,7
2286468925,Wendi Zhou,Unknown,2.19,0.71,5.0,2,7
2286470911,Min-Yen Kan,Unknown,2.13,0.57,0.0,2,27
2286479823,Seunghee Han,Unknown,1.16,2.65,0.0,2,19
2286500490,G. Chierchia,Unknown,2.07,0.05,0.0,2,16
2286506524,Sungjin Park,Unknown,2.42,2.5,0.0,1,12
2286511206,Yashesh Gaur,Unknown,1.59,0.01,0.0,4,6220
2286516788,Deva Perona,Unknown,0.54,0.01,0.0,1,1
2286529812,Unknown,Unknown,0.54,0.01,0.0,1,1
2286540668,Piotr Ramanan,Unknown,0.54,0.01,0.0,1,1
2286540856,Jacob Hilton,Unknown,1.09,0.62,18.0,3,139
2286548126,Marco Ponza,Unknown,2.63,3.42,0.0,1,29
2286592373,Haoran Wang,Unknown,2.27,1.24,0.0,1,7
2286595352,Zuxin Liu,Unknown,2.86,2.09,0.0,7,233
2286600423,Edward Choi,Unknown,2.42,2.5,0.0,1,11
2286620402,Haoxiang Zhang,Unknown,1.02,0.08,0.0,1,3
2286629648,Danqi Chen,Unknown,1.7,12.7,0.73,2,102
2286638397,Weiyan Shi,Unknown,1.98,0.12,0.0,1,2
2286649350,Holger Schwenk,Unknown,1.49,0.02,0.0,2,68
2286659263,Ryan Cotterell,Unknown,1.91,0.33,0.0,2,5
2286693686,Prasad Tadepalli,Unknown,0.54,0.24,0.0,2,438
2286700513,Juntao Tan,Unknown,2.86,2.09,0.0,6,286
2286700595,Jiajun Tan,Unknown,1.08,1.11,0.0,3,27
2286704915,Hao Peng,Unknown,0.33,0.0,0.0,0,0
2286719009,Kyle Hsu,Unknown,1.98,0.01,0.0,5,450
2286733937,Yoon Kim,Unknown,2.34,0.19,0.0,1,10
2286737358,Xiaowang Zhang,Unknown,1.65,0.0,0.0,2,11
2286747770,Zehan Qi,Unknown,0.87,0.44,1.0,5,770
2286752832,Ethan Perez,Unknown,1.98,0.01,0.0,1,2
2286762212,Minje Choi,Unknown,1.65,2.16,1.0,2,32
2286769285,Kevin Small,Unknown,1.26,0.16,0.0,1,3
2286791045,Steven Hoi,Unknown,2.34,1.06,3.0,1,9
2286801381,Daniel Ho,Unknown,0.92,0.5,0.0,4,90
2286823245,Svitlana Vakulenko,Unknown,0.33,0.0,0.0,0,0
2286824230,Dan Hendrycks,Unknown,1.99,0.01,0.0,10,623
2286824816,Jun Xiao,Unknown,2.23,0.61,0.0,1,7
2286851484,Christopher 2020,Unknown,0.59,0.0,0.0,1,1
2286866230,Tong Ren,Unknown,1.21,1.82,2.0,1,18
2286867173,Jonathan Kropko,Unknown,0.87,1.18,0.0,3,14
2286868084,Hyeongseop Rha,Unknown,2.46,1.41,0.0,3,25
2286868325,He-Zhe Lin,Unknown,1.65,0.0,0.0,0,0
2286868430,Sri Guttikonda,Unknown,2.12,0.27,0.0,1,4
2286868451,John Salvador,Unknown,2.12,0.27,0.0,2,11
2286872071,Tanmay Gupta,Unknown,0.84,0.46,1.0,2,11
2286873614,Robin Chan,Unknown,1.49,0.69,4.0,1,14
2286875024,Bryan Christ,Unknown,0.87,1.18,0.0,3,14
2286877005,Pengfei Li,Unknown,1.47,0.89,1.0,2,56
2286877368,Ning Sa,Unknown,0.33,0.0,0.0,1,1
2286879595,Jonathan Clark,Unknown,1.7,0.0,0.0,1,2
2286880340,Nikhil Krishnaswamy,Unknown,0.54,0.35,0.0,1,5
2286881602,Masanari Ohi,Unknown,0.81,0.57,0.0,3,86
2286881771,Cong Liu,Unknown,1.47,0.89,1.0,1,44
2286883319,Roger Dannenberg,Unknown,1.47,0.89,1.0,4,84
2286884447,Yun-Nung Chen,Unknown,1.32,2.89,2.0,3,105
2286893255,Shreyas Chandrashekaran,Unknown,2.74,3.74,0.0,1,37
2286896884,Hyeongu Yun,Unknown,2.5,1.89,0.0,4,51
2286899874,Zirui Zhu,Unknown,2.19,0.88,0.0,3,75
2286900390,Yang You,Unknown,2.19,0.88,0.0,2,28
2286900967,Yibo Miao,Unknown,1.21,1.82,2.0,1,18
2286906583,Mona Diab,Unknown,1.54,0.0,0.0,2,14
2286907829,Xingyuan Li,Unknown,0.33,0.0,0.0,0,0
2286907984,Yang Liu,Unknown,0.87,0.59,0.0,4,110
2286907986,Yang Liu,Unknown,2.58,3.71,0.0,2,142
2286908476,Ziya Zhou,Unknown,1.47,0.89,1.0,3,75
2286909102,Niels Pinkwart,Unknown,0.88,0.0,0.0,1,5
2286913397,Orgest Xhelili,Unknown,1.02,2.12,0.0,2,15
2286917617,Zhao Chen,Unknown,0.81,0.06,0.0,1,4
2286927446,Hannah Göke,Unknown,2.4,0.97,2.0,1,11
2286953223,Adams Yu,Unknown,2.34,0.2,2.0,2,21
2286955403,Liang Chen,Unknown,2.67,2.05,0.0,5,199
2286962698,Richard Socher,Unknown,1.12,0.0,0.0,2,29
2286966246,Pang Khattab,Unknown,1.98,0.01,0.0,1,3
2286974749,Wei Dong,Unknown,0.54,0.01,0.0,1,4
2286977383,Geoff Keeling,Unknown,1.98,0.01,0.0,1,2
2286977403,Chelsea Finn,Unknown,0.66,0.01,0.0,2,11
2286977473,Suhang Wang,Unknown,1.52,4.6,5.0,2,486
2286977942,Wei Koh,Unknown,1.98,0.01,0.0,1,4
2286987261,Yu Tian,Unknown,0.71,0.29,0.0,2,7
2286990981,Long Li,Unknown,2.13,0.57,0.0,2,6
2286992647,Dongyub Lee,Unknown,1.01,0.0,0.0,1,2
2286996047,Amit Singh,Unknown,1.22,0.18,0.0,1,3
2287025051,Yun Zhao,Unknown,2.37,0.71,0.0,3,21
2287028049,Yuan-fang Wang,Unknown,2.37,0.71,0.0,3,19
2287028357,Max Bartolo,Unknown,2.54,1.36,34.0,2,208
2287045351,Zhengbang Yang,Unknown,2.37,0.71,0.0,3,21
2287049560,Jenny Hong,Unknown,1.39,0.0,0.0,3,6204
2287052456,Johannes Welbl,Unknown,0.33,0.0,0.0,2,38
2287053658,Zhuyun Dai,Unknown,0.38,0.0,0.0,2,39
2287064006,Jiyeon Kim,Unknown,2.5,1.89,0.0,1,16
2287110449,Paolo Rosso,Unknown,1.15,1.44,0.41,4,51
2287119758,Eric Wallace,Unknown,2.44,0.1,1.0,1,13
2287129670,Michael Frank,Unknown,2.4,2.59,0.0,2,53
2287130440,Yi Luan,Unknown,0.38,0.0,0.0,3,127
2287135433,Zezhi Chen,Unknown,2.37,0.71,0.0,2,12
2287140750,Xuan Luo,Unknown,0.33,0.0,0.0,0,0
2287158979,Elvan Göçmen,Unknown,1.6,0.0,0.0,0,0
2287168448,Zehai Zhou,Unknown,0.75,0.3,0.0,2,11
2287191,Luis Chiruzzo,Unknown,2.92,2.18,0.59,13,747
2287198067,Jon Barwise,Unknown,2.32,1.49,0.0,1,10
2287206016,Adina Williams,Unknown,2.85,3.29,0.73,2,64
2287219121,Saahil Jain,Unknown,1.98,0.01,0.0,1,3
2287226229,Weizhi Ma,Unknown,2.58,3.71,0.0,2,142
2287241564,Aonan Zhang,Unknown,1.05,0.71,2.0,2,19
2287244370,Maxime Peyrard,Unknown,1.91,1.17,0.0,1,7
2287244631,Weitao Li,Unknown,2.58,3.71,0.0,2,142
2287249317,Matthew Williams,Unknown,2.12,0.27,0.0,1,4
2287253253,Aditya Prakash,Unknown,2.47,0.35,0.0,1,11
2287258758,Junkai Li,Unknown,2.58,3.71,0.0,2,142
2287260750,Xiangdi Meng,Unknown,0.83,0.81,3.0,3,39
2287268442,Chris Olah,Unknown,1.58,0.93,5.63,13,10772
2287269266,Haizhou Li,Unknown,0.66,0.2,0.0,2,39
2287272576,Wenrui Liu,Unknown,2.71,3.21,2.0,3,109
2287304868,Peng Qi,Unknown,2.37,0.09,0.0,1,10
2287318666,Heyan Huang,Unknown,2.44,1.15,0.0,1,12
2287336807,Soyoung Yoon,Unknown,2.5,1.89,0.0,2,18
2287392129,Jungwook Choi,Unknown,1.92,0.88,1.24,3,36
2287405926,Linmei Hu,Unknown,2.34,0.19,0.0,1,9
2287427478,Wei Zhao,Unknown,1.54,0.0,0.0,1,1
2287441155,Wei Zhang,Unknown,1.65,0.0,0.0,2,12
2287458652,Qi Zhao,Unknown,2.4,1.94,0.0,3,83
2287464794,Yuanbin Wu,Unknown,1.28,2.03,0.0,2,27
2287467997,Hanfeng Lin,Unknown,1.47,0.89,1.0,3,91
2287477622,Christopher Clark,Unknown,0.81,0.06,0.0,1,5
2287487634,Yunghwei Lai,Unknown,2.58,1.35,2.0,1,21
2287500501,Benoit Steiner,Unknown,1.7,0.0,0.0,0,0
2287517526,Lu Hou,Unknown,0.87,0.08,0.0,2,91
2287524199,Jin Yao,University of Virginia,2.84,5.15,0.0,2,55
2287577209,Xiangfan Chen,Unknown,0.75,0.3,0.0,2,11
2287604334,Yang Yang,Unknown,1.21,1.82,2.0,1,18
2287609860,Matt Post,Unknown,1.02,0.14,0.0,1,4
2287618200,Denis Parra,Unknown,0.81,0.57,0.0,2,8
2287624500,Edward Yang,Unknown,1.7,0.0,0.0,3,493
2287632316,I-Hsin Chung,Unknown,1.36,1.0,0.0,3,26
2287651623,Chuan Shi,Unknown,2.34,0.19,0.0,1,9
2287659901,Chang Gao,Unknown,1.88,1.22,0.0,3,35
2287678764,Jia Deng,Unknown,0.54,0.01,0.0,1,4
2287681221,Yang Gao,Unknown,0.59,0.0,0.0,4,719
2287694374,Seung-won Hwang,Unknown,2.5,1.89,0.0,2,18
2287715981,Huawei Shen,Unknown,2.37,0.79,2.0,2,15
2287733778,Jiatao Gu,Unknown,1.1,1.21,2.0,8,109
2287751699,Daphne Zhou,Unknown,2.28,0.01,0.0,1,5
2287754681,Haixin Wang,Unknown,0.59,0.17,0.0,4,39
2287757233,Ke Tang,Unknown,2.82,3.39,1.0,1,48
2287758280,Jiangcun Du,Unknown,1.27,3.02,0.0,3,59
2287759902,Debrup Das,Unknown,2.09,1.33,0.0,1,15
2287760920,Hai Wu,Unknown,2.82,3.39,1.0,1,48
2287764,Mutsumi Nakamura,Unknown,2.02,1.0,0.0,7,122
2287767363,Irene Li,Unknown,2.62,1.54,0.0,1,24
2287771182,Yong Zhao,Unknown,2.48,2.12,0.0,3,28
2287774,Belhassen Bayar,Unknown,2.16,0.45,0.0,10,1595
2287779785,Ka Lo,Unknown,1.19,2.8,0.0,2,29
2287781456,Rui Li,Unknown,0.85,1.0,6.0,2,36
2287781906,Cynthia Breazeal,Unknown,1.85,6.03,8.0,2,108
2287784354,Rui Zhao,Unknown,1.36,0.8,0.0,3,28
2287785375,Shuohang Wang,Unknown,0.54,0.1,0.0,6,231
2287792395,Maosong Sun,Unknown,1.57,1.77,0.0,1,22
2287793182,Yapeng Tian,Unknown,1.08,1.3,0.0,5,67
2287795948,Bo Xu,Unknown,0.33,0.0,0.0,3,38
2287797380,Zhengyu Ma,Unknown,2.31,0.94,0.0,1,6
2287798526,Quan Liu,Unknown,2.13,0.47,0.0,2,29
2287799372,Qing Yang,Unknown,1.89,0.5,0.0,5,54
2287801881,Junqi Gao,Unknown,0.87,0.51,0.0,5,129
2287802095,Wenjun Wu,Unknown,2.27,0.82,0.0,2,13
2287803134,Ming Liu,Unknown,0.99,0.81,0.0,3,394
2287803799,Xiaojun Chen,Unknown,2.76,4.71,1.0,5,69
2287804145,Qiuchen Wang,Unknown,1.41,3.09,0.0,2,66
2287806228,Howard Yen,Unknown,3.11,30.58,9.39,8,591
2287809102,Mengna Wang,Unknown,2.63,2.11,1.0,3,70
2287809580,Garrett Tanzer,Unknown,2.12,3.0,0.0,4,2037
2287816392,Jianxing Liu,Unknown,0.87,0.51,0.0,5,62
2287816648,Zhuofan Chen,Unknown,1.65,0.0,0.0,1,5
2287817232,Yida Lu,Unknown,1.14,1.23,6.0,4,73
2287817927,Shuodi Liu,Unknown,2.44,1.31,0.0,1,13
2287820224,Lingjuan Lyu,Unknown,1.31,2.53,8.0,10,322
2287820683,Tongshuang Wu,Unknown,0.95,0.71,0.0,2,16
2287821752,Deheng Ye,Unknown,1.98,0.28,0.0,2,13
2287821944,Prasenjit Dey,Unknown,0.75,0.27,0.0,3,38
