author_id,author_name,coauthor_average_h_index
2287915342,Minlie Huang,0.0
2287916541,Kartik Sharma,0.4
2287916608,Jingyuan Ma,2.83
2287917733,Tiezheng Yu,0.85
2287918455,Ji-Rong Wen,0.72
2287919309,Jingcheng Wu,1.47
2287921199,Yash Singla,2.0
2287921432,Patrick Huber,1.38
2287921555,Aditya Sagar,2.17
2287921790,Bernard Jansen,0.0
2287921908,Arash Einolghozati,2.17
2287922214,Tong Xiao,1.08
2287922278,Siqiao Xue,0.17
2287922898,Haifeng Qian,0.53
2287924500,Zhouxiang Fang,2.0
2287925062,Mete Ozay,0.0
2287925064,Kwangwook Seo,2.5
2287926771,Mohit Bansal,3.25
2287927206,Alec Alameddine,2.33
2287927370,Srinivasan Sengamedu,1.33
2287927460,Yassine Benajiba,0.61
2287928015,Nan Chen,0.0
2287928365,Omri Uzan,2.17
2287928453,Roy Xie,1.32
2287928517,Chongyang Tao,1.06
2287928523,Youngseung Jeon,0.0
2287928637,Stephen Bach,1.0
2287928656,Tong Ruan,0.85
2287929110,Andrew Yates,1.43
2287929249,Avi Trost,1.0
2287929551,Qinyu Luo,3.0
2287929856,Vittorio Castelli,1.07
2287930119,Yulia Tsvetkov,2.86
2287930257,Katrin Fischer,0.0
2287930723,Eunho Yang,1.33
2287933541,Craig Schmidt,2.17
2287937401,Li Zhong,2.0
2287938390,Qiming Feng,0.14
2287939838,Clayton Morrison,0.56
2287941338,Georgios Cheirmpos,0.0
2287942331,Ruochun Jin,0.0
2287942787,David Etter,0.86
2287944357,Fangyu Liu,2.67
2287946273,Christopher Manning,0.33
2287951286,Huajian Zhang,4.0
2287961447,Jing Liu,0.0
2287961461,Jing Liu,2.56
2287961720,Yuning Mao,0.57
2287962110,Kai Zhang,0.0
2287962858,Li Jin,0.27
2287966297,Henil Panchal,1.67
2287969051,Wenyang Luo,0.9
2287970016,Eunbi Choi,0.0
2287972887,Yanyi Chen,0.5
2287973950,Yang Liu,0.11
2287977579,Huaxiu Yao,0.33
2287979930,Cuiping Li,2.0
2287982132,Pengfei Wu,1.0
2287982856,Fahim Tamim,0.0
2287986834,Jian Su,1.5
2287988207,Sanghwan Jang,0.71
2287990489,Xin Mao,1.4
2287997587,Hongwei Du,0.0
2287999152,Qiyang Jiang,0.0
2288001009,Dong Li,1.0
2288011699,Chengxuan Huang,1.0
2288014251,Yoon Kim,0.0
2288014253,Yoon Kim,1.8
2288018916,Weiming Hu,1.0
2288023827,Kibaek Kim,0.0
2288026134,Haiyun Jiang,1.12
2288030000,Ningyu Zhang,1.64
2288030514,Xiao Liu,2.5
2288032293,Yifan Gong,0.12
2288035346,Junlin Wang,0.88
2288037157,Yijiang Li,0.0
2288039012,Chao Chen,0.83
2288039242,Youngbin Kim,0.0
2288039293,Xiaofan Zhang,0.33
2288039927,Yiming Li,0.0
2288043255,Zhihong Zhu,0.41
2288044458,Yu Cao,0.83
2288054771,Yee Choi,4.8
2288056644,Jacob Austin,0.2
2288058798,Haoran Zhang,2.33
2288063248,Seunguk Yu,0.4
2288067364,Chaelyn Lee,0.0
2288068237,Yin Fang,2.62
2288097356,Lu Ye,1.0
2288101023,Caglar Gulcehre,0.56
2288102542,David Mortensen,1.0
2288106520,Heng Ji,1.6
2288107093,Tyler Farghly,7.75
2288110396,Zhao Zhang,0.0
2288110531,Xueqing Wu,2.62
2288120643,Zheng Zhang,0.29
2288124187,Mai ElSherief,0.85
2288124315,Zachary Lipton,13.67
2288125393,Nitish Shirish,0.95
2288138951,Di Zhang,2.83
2288144026,Zhoujun Li,2.78
2288151669,Jie Yang,0.75
2288154134,Sam Bowman,1.32
2288154316,Alexis Conneau,2.89
2288158815,Mira Mezini,0.0
2288161386,Shuguang Han,0.0
2288165448,Kiril Gashteovski,1.5
2288168156,Jingjing Xu,1.31
2288180253,Yaying Fei,2.17
2288185017,Peng Li,2.78
2288188121,Pei Chu,0.76
2288191839,Tian Yu,5.0
2288194087,Hang Yan,0.43
2288196416,Di Wu,1.43
2288206462,Liu Cao,3.38
2288209887,Jufeng Chen,0.0
2288228905,Brian Thompson,2.6
2288230726,Libo Chen,0.83
2288231452,Yuan Qu,0.49
2288239343,Hao Peng,1.33
2288248200,Kai Williams,0.0
2288250306,Niloy Ganguly,2.0
2288250991,Xia Hu,1.07
2288258535,Byron Wallace,4.67
2288258802,Alexa Siu,1.0
2288259704,Congying Xia,1.51
2288262004,Wenchang Ning,0.49
2288263631,Animesh Mukherjee,2.0
2288264216,Tatyana Badeka,2.6
2288265609,Erxin Yu,0.0
2288267321,Kenji Kawaguchi,5.5
2288269593,Xuanli He,1.71
2288272044,Nicolas Flammarion,1.56
2288273199,Jiaru Zou,1.45
2288274423,Antoine Simoulin,0.0
2288275569,Ruichu Cai,0.1
2288277670,Ryan Rossi,0.67
2288285098,Shresth Grover,1.5
2288291996,Chunhao Zhang,0.33
2288298767,Bowen Sun,3.0
2288311644,Yiju Guo,3.0
2288324724,Shuoyang Ding,2.6
2288328982,Wei Zhang,0.71
2288331783,Fei Huang,0.0
2288333110,Yaru Cao,1.4
2288343817,Yan Zhu,0.22
2288346103,Hongtao Wang,0.6
2288349415,Wonbyung Lee,0.0
2288349769,Jing Li,0.0
2288349921,He Zhu,0.29
2288349927,Henghui Zhu,0.79
2288350468,Sam Thomson,1.88
2288351000,Haiyang Yu,2.65
2288354643,Shuigeng Zhou,1.0
2288359399,Hao Cheng,1.0
2288367508,Xingyu Han,0.0
2288389647,Shuhua Shi,2.78
2288393805,Xinyan Xiao,0.45
2288394221,Tongfei Chen,2.67
2288399464,Yuan Ge,1.22
2288402074,James Miller,1.0
2288414400,Hanan Samet,0.9
2288494477,James Glass,1.75
2288520099,Asli Celikyilmaz,1.34
2288522970,Maximilian Mozes,1.8
2288523215,Min Zhang,1.0
2288525111,Philippe Formont,0.33
2288527255,Ansh Arora,1.8
2288527356,Srinibas Swain,1.8
2288531437,Jing Huang,0.88
2288533808,Jackie Cheung,0.33
2288537472,Chen Qian,0.57
2288537941,Xiaojun Wan,0.0
2288538952,Fabio Rinaldi,1.0
2288547472,Il-Chul Moon,0.0
2288556899,Jiarui Yuan,3.5
2288559437,Huixuan Zhang,0.0
2288570452,Jiexin Wang,3.0
2288579877,Zeyi Wen,0.87
2288596328,Gemma Boleda,0.69
2288604723,Youngsoo Jang,1.13
2288614462,Seunghyun Kim,0.5
2288619153,Chen Chen,0.62
2288619222,Mathew Magimai.-Doss,0.0
2288619248,Alexander Panchenko,1.0
2288643686,Jianfeng Gao,0.22
2288673056,Jie Zhang,0.57
2288687136,Peter Clark,1.5
2288707648,Daniel Fried,1.0
2288708930,Lamiece Hassan,0.33
2288709854,Fengwei Zhang,0.83
2288725683,Yang Gao,0.95
2288736667,Yicheng Wang,1.11
2288740225,Jiachen Liu,0.45
2288755136,Yinlong Xu,0.0
2288759523,Qiang Zhang,0.29
2288760348,Eungu Lee,0.0
2288766195,Aleksandr Drozd,0.84
2288767114,Celine Lee,1.0
2288768738,Latifur Khan,0.95
2288774230,Zhiyuan Liu,3.5
2288786311,Chris Donahue,0.0
2288787089,Bhiksha Raj,0.56
2288789660,Murray Campbell,1.86
2288803629,Trevor Darrell,0.55
2288805502,Song Guo,0.95
2288809224,Negated,0.54
2288816486,Avi Caciularu,4.2
2288823367,István Heged˝us,0.95
2288826130,Lee Kristina,0.95
2288826717,Maziar San-791,0.95
2288827474,Anit Li,0.95
2288835610,Hui Xiong,1.14
2288840277,Haoran Wang,2.82
2288840433,Tom Gedeon,0.0
2288852433,Rongzhi Zhang,1.22
2288856020,Deng Cai,2.0
2288890473,Tijs A. Van Den Broek,0.5
2288891718,Md. Shoeb,1.01
2288902043,Yu Lin,0.95
2288902682,Aida Amini,1.67
2288903281,Tianyu Liu,0.5
2288921095,In So,1.56
2288922089,Alexander Fabbri,2.8
2288930670,Radha Poovendran,0.78
2288941451,Yong Liu,0.57
2288960515,Angela Fan,0.91
2288967115,Keke Tang,0.0
2288977658,Hai Huang,0.0
2289005170,Mohit Bansal,0.39
2289007972,Zhengzhong Liu,2.09
2289034240,Govind,0.0
2289050839,Chenguang Zhu,1.58
2289076044,Christian Retorez,0.0
2289091535,Hanchi Sun,0.5
2289093449,Sheng Li,0.0
2289102092,Alain Lecomtey,0.0
2289103313,Fangyuan Zhang,0.6
2289115764,Wojciech Kryscinski,5.83
2289121829,Tilbe Goksun,1.62
2289122709,Hao Zhu,0.83
2289125201,Lingming Zhang,0.5
2289136280,Han Zhang,1.0
2289139082,Dongrui Liu,0.57
2289157035,Josh Jacobson,1.13
2289158484,Sebastian Gehrmann,1.38
2289184194,Wei Han,1.47
2289240619,Xiujie Song,0.5
2289252484,Hao Liu,0.0
2289271747,Sameena Shah,1.0
2289273681,Jiebo Luo,1.56
2289301115,Huan Chen,0.0
2289306311,Wenqiang Lei,0.25
2289313455,Jongwuk Lee,0.67
2289348718,Radford,0.85
2289375291,Rita Singh,0.0
2289381834,Junyoung Kim,0.33
2289420954,Chengshun Shi,1.86
2289467055,Qiji Zhou,2.6
2289468499,Jianfeng Gao,1.0
2289512188,Jinsong Su,0.73
2289592035,Xinyu Feng,0.0
2289596224,William Chan,0.4
2289600099,Liang Wang,1.33
2289600385,Weining Shen,0.22
2289604896,Kai-Wei Chang,0.22
2289608057,Anthony So,1.0
2289609556,Ariel Goldstein,2.0
2289609652,Ryang Heo,1.67
2289609689,Joe Stacey,1.14
2289610119,Mark Gaynor,1.14
2289611026,Peter Clark,0.65
2289611054,Yongsik Seo,1.67
2289611422,Anna Sotnikova,4.25
2289611686,Bo Du,3.4
2289614093,Craig Thompson,1.0
2289635484,Tianyi Zhou,1.6
2289639902,Lingpeng Kong,1.22
2289657888,Samson Tan,0.43
2289660121,Wei Li,0.6
2289687537,Rui Yang,3.0
2289699353,Conghui He,0.21
2289719201,Deepak Gupta,0.67
2289756268,Mihai Surdeanu,0.62
2289774545,Jieyong Kim,1.67
2289776023,Hongyi Liu,1.0
2289776744,Jinman Zhao,0.0
2289777036,Yiming Wang,0.0
2289783021,Yuqi Wang,3.17
2289785625,Yuxiang Wang,3.25
2289796300,Peiyi Wang,2.5
2289796510,Lingfei Wu,0.5
2289801877,Xiangfeng Luo,0.0
2289814963,Isabelle Lee,0.0
2289819549,Yue Yu,0.0
2289822020,Yue Wang,0.0
2289823556,Chaozhuo Li,0.0
2289833742,Haoli Bai,1.5
2289835402,Lu Hou,1.0
2289837431,Hao Zhang,1.25
2289837995,Xinting Liao,1.57
2289839428,Polina Tsvilodub,1.0
2289840558,Teruko Mitamura,1.02
2289841593,Bowen Jin,2.14
2289841879,Christopher Malon,0.0
2289842060,Keming Mao,0.8
2289842253,Mohammad Atari,0.0
2289843150,Srinath Srinivasan,1.5
2289844040,Jack Stokes,0.44
2289844412,James Flemings,1.0
2289844482,Ben Kao,0.0
2289844523,Simon Woodhead,0.12
2289844602,Michael Shieh,0.8
2289844808,Andrew Lan,0.12
2289845462,Harshvardhan Srivastava,0.5
2289845486,Rahul Aditya,0.5
2289846001,Mahmoud Salem,0.2
2289847258,Robert West,0.5
2289847313,Xing Xie,0.14
2289848131,Bowen Tang,0.0
2289848171,Shreyas Saxena,0.2
2289848968,Ning Wu,1.33
2289863101,Bin Jiang,0.0
2289863233,Yujiu Yang,1.4
2289865555,Xu Tan,1.4
2289866704,Hongwei Wang,1.0
2289870318,Lu Cheng,1.0
2289877359,Kedi Chen,0.25
2289883324,Juan Zhao,0.88
2289892155,Dongdong Huang,0.22
2289901247,Han Gao,1.0
2289903563,Chengyi Yang,1.36
2289903618,Yuqi Chen,0.0
2289904259,Zhou Yu,0.67
2289904334,Qi Liu,2.13
2289908065,Xiaodan Zhu,0.0
2289910994,Sixuan Li,0.0
2289911055,Haokun Lin,1.0
2289911484,Jiantao Qiu,0.49
2289915093,Ying Li,0.0
2289916332,Jianli Zhao,0.0
2289944505,Ruikang Liu,1.0
2289945426,Leyang Cui,1.57
2289971598,Indu Indu,0.36
2289973047,Sagar Goyal,1.0
2289978820,Yishen He,0.25
2289987062,Anup Rao,0.86
2289992664,Haoyu Wang,0.0
2289992994,Zhuowen Tu,0.75
2289995399,Jeff Ward,1.0
2289995550,Jai Chintagunta,1.0
2289996421,Eti Rastogi,1.0
2289997362,Dong Le,0.17
2289998191,Toan Nguyen,0.17
2290004156,Zaiqiao Meng,1.25
2290005500,Ke He,0.0
2290005528,Chuanqi Cheng,1.62
2290006119,Weilan Wang,0.0
2290006226,Shuwen Yang,0.0
2290008464,Arash Jordehi,0.33
2290008872,Nan Guan,0.0
2290011366,Adam Hammond,1.0
2290011505,Graeme Hirst,1.0
2290013254,Bo Zheng,0.17
2290013748,Shuai Zhong,1.5
2290013986,Sungho Ko,2.75
2290014586,Junlang Zhan,0.25
2290014834,Adil Soubki,0.5
2290016170,Saeed Najafi,3.0
2290016457,Ariel Fuxman,0.33
2290016463,Ariel Fuxman,2.5
2290016811,Gautam Naik,1.0
2290016941,Maxim Naumov,0.86
2290017153,Tripura Panchagnula,1.47
2290017185,Sunjay Murali,1.47
2290017285,Ishvinder Sethi,1.47
2290017368,Kunal Gandhi,1.47
2290017784,Yue Teng,0.0
2290017904,Saranya Sukumaran,1.47
2290017914,Deovrat Mehendale,1.47
2290017925,Zhu Liu,0.0
2290017946,Karim Ghonim,1.29
2290018018,Hossein Aboutalebi,2.44
2290018020,Minghui Liao,1.14
2290018046,Yoonjoo Lee,0.38
2290018086,Nhi Truong,0.17
2290018091,Sang Truong,0.17
2290018127,Cunliang Kong,0.0
2290018152,Kristen Lindquist,1.0
2290019895,Hafsah Faquih,1.47
2290019998,Chenglei Si,1.0
2290020376,Alex Presepi,1.25
2290020564,Ermo Hua,2.62
2290020893,Da Yin,4.0
2290021048,Abdalfatah Safa,0.5
2290021230,Zifan Ying,1.67
2290021738,Kinshuk Vasisht,0.67
2290021800,Anudeex Shetty,0.0
2290023073,Jingru Chen,0.5
2290023148,Alessio Cocchieri,0.31
2290023354,Xinze Li,4.89
2290024007,Jingshen Zhang,0.0
2290024603,Zhiqiang Zhang,1.07
2290024771,Jiankun Wang,0.0
2290025108,Jianyu Wang,1.2
2290026474,Guizhen Chen,4.89
2290026714,Yijun Yang,1.0
2290027478,Xiuyi Chen,2.67
2290027509,Xiang Yue,4.0
2290027793,Zhongyu Wei,1.08
2290028003,Guoqiang Xu,0.33
2290028416,Jimeng Sun,0.0
2290028499,Jun Gao,0.25
2290028771,Ming-Bin Chen,0.8
2290029703,Dong Yuan,1.0
2290029705,Dezhang Yuan,0.25
2290030301,Jie Huang,2.56
2290030532,Tianze Luo,4.89
2290031618,Yueqi Song,2.33
2290032240,Bang Liu,0.5
2290035861,Xiaoyan Cai,0.0
2290035990,Xunliang Cai,1.56
2290036006,Xiaochen Cai,0.0
2290042606,Yu Sun,0.0
2290042977,Mujie Lin,0.0
2290043288,Xinying Qiu,0.0
2290047118,Yuening Li,1.0
2290047120,Yuezhang Li,2.2
2290056525,Qingyuan Cheng,1.67
2290061685,Willis Guo,1.5
2290061701,Yuhao Zhou,0.11
2290061903,Juho Kim,0.38
2290063848,Xin Li,0.25
2290066632,Justin Sun,2.44
2290072212,Quan Tu,0.0
2290073495,Steven Moran,1.0
2290073801,Sakiko Yahata,1.33
2290074162,Omar Khattab,1.0
2290074390,Timm Dill,1.28
2290075391,Wanjun Zhong,2.0
2290075484,Nan Duan,1.06
2290075595,Ke Ding,1.0
2290076061,Haris Riaz,2.0
2290076821,Rishabh Adiga,0.0
2290077047,Louis Mahon,21.0
2290077135,Lakshminarayanan Subramanian,0.0
2290077262,Vernon Han,10.0
2290077675,Robert West,0.2
2290078272,Huangyu Dai,0.0
2290085944,Jun Yao,1.0
2290085946,Junfeng Yao,0.94
2290097811,Xin Chen,1.0
2290099573,Zhaodonghui Li,6.5
2290100684,Junling Wang,5.0
2290101143,Jin Ma,0.25
2290120482,Yanjun Gao,1.0
2290124325,Kepu Zhang,0.0
2290127215,Jiawen Wu,10.2
2290129157,Ching-Hsiang Chu,0.82
2290129651,Mingxuan Ma,0.0
2290131661,Yuchen Duan,0.4
2290135389,Yu Mao,0.0
2290136120,Ben Chen,0.0
2290136155,Lifu Huang,3.0
2290136725,Weipeng Chen,1.14
2290137952,Jun Luo,2.0
2290138094,Yue Shen,1.84
2290145274,Junjie Hu,4.89
2290149066,Wen Jiang,0.0
2290149447,Hanyu Zhou,1.2
2290153601,Piji Li,0.0
2290167192,Hyunjin Cho,2.75
2290169340,Lei Li,1.5
2290171993,Chu-Ren Huang,0.0
2290171995,Chu-Ren Huang,0.0
2290175441,Kangjie Zheng,0.0
2290177128,Hengxing Cai,0.0
2290177423,Alex Gittens,0.0
2290178596,Peng Zhang,0.14
2290179598,Christos Faloutsos,3.89
2290185595,Stephan Goetz,1.33
2290185769,Soyeon Chun,2.0
2290186049,Ming Cai,1.0
2290186835,Nuo Chen,0.0
2290199349,Jianfeng He,1.58
2290200140,Yuwei Zhang,2.83
2290210451,Yusheng Xie,2.44
2290213007,Hyunseo Kim,2.0
2290224887,Yi Wang,1.0
2290233651,Sihang Li,0.0
2290238664,Chenhao Zhang,1.1
2290239259,Xinyu Zhao,0.21
2290239365,Xu Liu,0.86
2290240238,Wayne Zhao,1.0
2290240747,Shucheng Zhu,0.2
2290241458,Chang Wang,0.25
2290241460,Changxin Wang,0.0
2290242223,Kai Chen,0.76
2290242225,Kaidi Chen,0.0
2290243809,Yifan Ethan Xu,3.89
2290244841,Yuqi Yin,0.0
2290245304,Rui Huang,1.56
2290246920,Jianyuan Zhong,0.0
2290249799,Zhixiang Liang,1.67
2290252895,Krish Sharma,2.08
2290254315,Hao Fang,3.91
2290275558,Ying Liu,0.2
2290275561,Ying Liu,0.0
2290276510,Yan Hu,0.75
2290287053,Hongchao Du,0.0
2290291184,Xiao Xiao,1.14
2290296439,Chen Gao,1.0
2290322275,Conghui He,0.0
2290328732,Nazli Tyfekçi,0.0
2290358591,Chun Yuan,1.0
2290365073,Ang Li,1.64
2290366770,André Martins,6.0
2290382050,Anup Malani,0.5
2290396574,Wei Wu,1.62
2290397156,Lin Yao,0.0
2290399871,Yanqi Dai,0.43
2290402447,Peter bert,1.52
2290402450,Deconfounded,1.52
2290402484,Benoit Steiner,1.52
2290402489,Hugo Touvron,0.88
2290402541,Luke Tsvetkov,1.52
2290402758,Yew Zhao,1.52
2290402764,Bosheng Chia,1.52
2290402867,Feiyu Duan,1.52
2290402914,Yoshua Ben-959,1.52
2290402940,Akari Asai,1.79
2290403003,Victor Zhong,1.52
2290403011,Zettlemoyer Scott,1.52
2290403013,Yifan Sun,1.52
2290403045,Ethan Xu,1.52
2290403132,Xian-871 Yue,1.52
2290403216,Eric Nyberg,1.52
2290403883,Danny dez,1.52
2290404074,Peiguang Wang,1.52
2290404084,Ji,1.52
2290404188,Julia Hirschberg,0.0
2290418443,Jianfeng Gao,0.12
2290418565,Ali Malik,0.0
2290437005,Heng Cheng,1.52
2290439130,Saizheng Zhang,1.52
2290439562,Hao Cheng,1.52
2290442179,Jinsong Su,1.46
2290444679,Zhengyuan Yang,1.0
2290449142,Fangyuan Gao,1.52
2290449405,Phi Nguyen,0.0
2290452201,Cunxiang Wang,1.52
2290452536,Yue Chen,1.52
2290459499,Xingxuan Li,1.52
2290476555,Yingxiu Zhao,0.75
2290478911,Xin Zhao,0.5
2290484134,Ojas Gramopadhye,1.43
2290484287,Ben Caine,0.2
2290484369,Saeel Nachane,1.43
2290484410,Prateek Chanda,1.43
2290484786,Fabio Viola,0.2
2290485097,Martin Gajek,1.0
2290486457,Zheng Hui,1.29
2290486564,Santu Rana,2.43
2290486855,Tianhe Yu,0.2
2290486916,Kai Eckert,1.4
2290487597,Josh Lipschultz,0.31
2290487862,Sid Dalmia,1.67
2290488055,Tsutomu Hirao,1.5
2290488259,Devanshu Agrawal,1.0
2290488382,Ben Wedin,0.75
2290488730,Qi Luo,0.0
2290488826,Keummin Ka,1.22
2290489341,Naoki Yoshinaga,0.5
2290490102,Rex Ying,0.0
2290490144,Ansong Ni,3.5
2290490302,Ann Yuan,0.75
2290490539,Julia Hirschberg,1.21
2290490973,William Adler,0.5
2290491171,Natalia Aizenberg,2.14
2290491569,Anna Chen,1.09
2290491646,Larry Heck,0.0
2290491668,Sharon Levy,0.5
2290541835,Yurong Wu,0.08
2290542137,Hui Shen,0.83
2290545053,Xiaochuang Han,1.52
2290556208,Angela Park,0.0
2290557105,Yuqun Zhang,0.0
2290558635,Tyler Derr,0.67
2290577268,Wei Zhang,0.33
2290578715,Zihao Wang,1.56
2290587474,Run Chen,0.0
2290589932,Mi Zhang,0.83
2290594698,Ming Zhang,0.31
2290612052,Tuna Alikaşifoğlu,0.0
2290625851,Xiaotao Gu,2.42
2290628040,Seo Kim,1.22
2290628977,Yanzhi Wang,0.1
2290629265,Ravin Kumar,0.33
2290629594,Kaixiong Zhou,0.44
2290631116,Peinan Zhang,1.0
2290644541,Xin Gao,2.0
2290651909,Yanfeng Wang,0.0
2290661618,Guanghua Li,0.33
2290661904,Fen Zhao,1.0
2290670694,Miao Tang,0.0
2290682743,Xingyi Zou,1.52
2290691660,Julia Hirschberg,0.4
2290694153,Bo Li,0.2
2290705494,Priyam Mehta,3.36
2290709173,Ping Luo,0.0
2290719507,Simin Yang,0.0
2290728748,Jungyeul Park,0.24
2290740132,Zhuohang Li,0.5
2290744454,Kris Cao,4.2
2290748445,Haotian Xu,2.5
2290750668,Wenhan Xiong,0.93
2290755637,Tiviatis Sim,3.86
2290756168,Eunkyung Choi,0.0
2290769562,Daphne Ippolito,0.49
2290780335,Shou-Yi Hung,0.0
2290787291,Hu Yiran,1.17
2290787762,Zizhou Liu,1.29
2290791196,Wenpeng Yin,0.2
2290793512,Chang Tian,0.2
2290800163,Dana Arad,3.0
2290800232,Dan Roth,0.25
2290801744,Herv'e D'ejean,1.33
2290804169,Rog'erio Paula,2.14
2290806105,Ananth Sankar,3.36
2290810640,Robert Frank,1.0
2290830558,Di Liu,0.0
2290844090,Eric Wallace,1.0
2290846879,Jianzhe Zhao,0.17
2290847934,H. Phan,0.8
2290848269,G. Suriyaprasaad,3.36
2290848788,Kevin Leach,0.27
2290849520,Lori Colorado,1.57
2290849554,Bonan Min,0.89
2290850273,Shuai Wang,0.25
2290850739,Marwa Nair,0.0
2290853464,Jianing Wang,1.4
2290853756,G. VarunBalan,3.36
2290854859,Yong Jiang,0.83
2290856179,Qifan Wang,1.33
2290858486,Hong Cheng,0.0
2290859535,Dhruvesh Patel,0.75
2290860069,Hongzhi Zhang,2.29
2290867701,Tien Nguyen,0.8
2290870875,Yujia Zhou,1.17
2290872604,En-Shiun Lee,0.4
2290872661,Yuqing Li,0.25
2290875741,Kaixin Ma,1.52
2290878135,Jie Peng,0.0
2290897266,Ziyue Li,0.0
2290898714,Jingyi Yang,1.27
2290901469,Wensheng Lu,0.33
2290905396,James Thorne,1.0
2290906338,Pengtao Xie,0.0
2290907632,Heng Ji,1.33
2290907684,Moshe Koppel,2.67
2290907777,Zhuang Nan,1.89
2290908925,Shuiguang Deng,1.3
2290910174,Jan Buys,1.0
2290912804,Huaisheng Zhu,0.67
2290912812,Tianyu Du,0.9
2290915834,Juell Sprott,0.5
2290916250,Christopher Manning,3.14
2290916915,Sean MacAvaney,4.33
2290916922,Andrew Parry,0.2
2290918160,Wai Lam,0.33
2290918445,Pulkit Pattnaik,3.0
2290918961,Rui Zheng,2.0
2290920631,James Allan,0.67
2290923147,Ruihua Song,0.6
2290923236,Longju Bai,0.0
2290923513,Limeng Cui,0.11
2290936511,Pei Chen,2.5
2290937590,Kai Yu,1.0
2290940212,Zhenfeng He,0.0
2290943876,Liang Chen,2.4
2290952272,Chiara Rubagotti,0.57
2290954656,Sandro Pollastrini,1.0
2290955335,Jiwoo Hong,1.0
2290956245,Giorgio Barnabò,1.0
2290957574,Antonio Uva,0.57
2290957867,Davide Bernardi,1.0
2290968308,Simranjeet Singh,1.5
2290968395,Min Lin,0.45
2290970305,Yingxia Shao,0.62
2290972467,Songfang Huang,1.64
2290972547,Lydia Chen,0.0
2290973054,Weihao Liu,1.8
2290975291,Xuhong Zhang,0.9
2290975939,Zhengbao Jiang,0.2
2290976693,Sarthak Jain,0.25
2290976695,Sparsh Jain,3.36
2290976855,Minghao Ma,0.0
2290979698,Shang Gao,1.0
2290987204,Hengyuan Zhang,0.7
2291015552,Qingyu Chen,0.71
2291015783,Tongyao Zhu,0.2
2291016250,Zhiqi Huang,0.67
2291032500,Liyang He,0.29
2291037848,Zhe Su,2.45
2291040348,Conghui He,1.0
2291043267,Tingting He,1.0
2291045324,Tanvir Mahmud,0.0
2291050711,Peter Shaw,0.74
2291054660,Yanan Ma,0.33
2291056022,Jiannan Cao,2.0
2291063805,Shengyuan Bai,0.0
2291064823,Rob Kwiatowski,1.56
2291065122,Beth Tsai,0.49
2291065245,Eric Ni,0.49
2291065300,Ludovic Peran,0.31
2291065624,Lars Sjoesund,0.4
2291065684,George-Christian Muraru,0.49
2291065688,Reena Jana,0.4
2291066352,Jonathan May,2.0
2291067498,Ryan Mullins,0.31
2291067913,Grigory Rozhdestvenskiy,0.49
2291068001,Ricardo Rei,1.67
2291068272,Antonia Paterson,0.4
2291068287,Maciej Mikuła,0.49
2291068392,Sree Bhattacharyya,0.0
2291068857,Ganesh Ramakrishnan,1.33
2291069226,Yanghua Xiao,0.9
2291070605,Chao Cui,1.0
2291073936,Ziyi Yang,0.31
2291074711,Shiqi Wang,1.06
2291076200,Noah Lee,2.43
2291076559,Yan Yang,0.88
2291076828,Xiangyang Li,0.0
2291078273,Yujing Chen,1.0
2291079288,Zeguan Xiao,0.83
2291082069,Xinyue Peng,1.8
2291083765,Hongru Wang,3.0
2291084688,Tianyi Zhou,0.0
2291087480,Xinru Wei,0.0
2291089612,Qiao Sun,0.0
2291123740,Zheng Xu,0.5
2291133905,Ling Chen,2.27
2291134227,Peinan Feng,1.5
2291134806,Mehrad Shahmohammadi,7.25
2291135101,Ruihang Chu,0.0
2291135314,Rushi Qiang,0.0
2291136835,Manuela Veloso,1.17
2291136930,Marco Guerini,1.09
2291137747,Wei Li,1.48
2291137828,Alina Lobanova,1.0
2291141118,Ekaterina Neminova,1.0
2291141893,Tingting Tang,1.0
2291142118,Jihoon Jun,2.5
2291142301,Jianwei Yin,0.9
2291142849,Minjin Jeon,0.5
2291142916,Viktor Moskvoretskii,0.44
2291143084,Tianrui Guan,1.04
2291146450,Xin Liu,0.0
2291148136,Zheng Fang,1.65
2291149514,Yu Li,0.0
2291169636,Serge Belongie,4.0
2291170811,Multi-task,1.04
2291171084,A. 2022,1.04
2291171140,Ni-hal Nayak,1.04
2291171662,Mike Chang,1.04
2291172852,Albert Webson,0.78
2291185477,Changhyeon Kim,0.0
2291186697,Muhammad Osama,1.5
2291199377,Yuzhang Wu,1.5
2291200534,Bei Li,0.76
2291203760,Xinchi Deng,0.0
2291204917,Taeuk Kim,0.0
2291207815,Hongtao Liu,1.27
2291209211,Lei Gao,1.0
2291210811,Xiang Huang,2.0
2291239493,Chaoyi Zhu,0.0
2291262898,Sid Mishra,1.56
2291311504,Thomas Wang,1.04
2291313121,Haoliang Wang,1.47
2291314996,Leqing Chen,0.0
2291322942,Junmo Kim,0.0
2291324376,Wenqi Fan,0.33
2291343927,Changyue Wang,1.17
2291360900,Tamer Soliman,1.43
2291360983,Dong-Kyu Chae,0.0
2291361674,Barbara Plank,3.5
2291361809,Minh Dinh,0.33
2291362419,John Pavlopoulos,0.64
2291362423,John Pavlopoulos,0.0
2291362425,John Pavlopoulos,0.0
2291362534,Zohar Karnin,1.0
2291362940,Kowsik Nandagopan D,0.4
2291363187,James Thorne,1.5
2291363303,Prasanjit Rath,1.0
